run_year,fishery,Location,Month,Release.mort.rate
2018,40,CO,8,0.14
2018,40,FB,8,0.14
2018,40,KC,8,0.14
2018,40,KO,8,0.14
2018,40,NO,8,0.14
2018,40,SF,8,0.142
2018,10,CO,9,0.26
2018,10,FB,9,0.26
2018,10,NO,9,0.26
2018,10,SF,9,0.26
2018,40,CO,9,0.14
2018,40,FB,9,0.14
2018,40,KC,9,0.14
2018,40,NO,9,0.14
2018,40,SF,9,0.145
2018,10,CO,10,0.26
2018,10,KO,10,0.26
2018,10,NO,10,0.26
2018,10,SF,10,0.26
2018,40,CO,10,0.14
2018,40,FB,10,0.14
2018,40,KO,10,0.14
2018,40,NO,10,0.14
2018,40,SF,10,0.143
2018,10,CO,11,0.26
2018,40,CO,11,0.14
2019,40,CO,3,0.14
2019,40,NO,3,0.14
2019,10,CO,4,0.26
2019,10,KO,4,0.26
2019,10,NO,4,0.26
2019,40,CO,4,0.14
2019,40,FB,4,0.14
2019,40,MO,4,0.181
2019,40,NO,4,0.14
2019,40,SF,4,0.14
2019,10,CO,5,0.26
2019,10,KO,5,0.26
2019,10,MO,5,0.26
2019,10,NO,5,0.26
2019,10,SF,5,0.26
2019,40,CO,5,0.14
2019,40,FB,5,0.14
2019,40,KC,5,0.14
2019,40,KO,5,0.14
2019,40,MO,5,0.183
2019,40,NO,5,0.14
2019,40,SF,5,0.142
2019,10,CO,6,0.26
2019,10,FB,6,0.26
2019,10,KC,6,0.26
2019,10,KO,6,0.26
2019,10,MO,6,0.26
2019,10,NO,6,0.26
2019,10,SF,6,0.26
2019,40,CO,6,0.14
2019,40,FB,6,0.14
2019,40,KC,6,0.14
2019,40,KO,6,0.14
2019,40,MO,6,0.169
2019,40,NO,6,0.14
2019,40,SF,6,0.143
2019,10,CO,7,0.26
2019,10,FB,7,0.26
2019,10,KC,7,0.26
2019,10,KO,7,0.26
2019,10,MO,7,0.26
2019,10,NO,7,0.26
2019,10,SF,7,0.26
2019,40,CO,7,0.14
2019,40,FB,7,0.14
2019,40,KC,7,0.14
2019,40,KO,7,0.14
2019,40,MO,7,0.193
2019,40,NO,7,0.14
2019,40,SF,7,0.149
2019,10,CO,8,0.26
2019,10,FB,8,0.26
2019,10,KC,8,0.26
2019,10,KO,8,0.26
2019,10,NO,8,0.26
2019,10,SF,8,0.26
2019,40,CO,8,0.14
2019,40,FB,8,0.14
2019,40,KC,8,0.14
2019,40,KO,8,0.14
2019,40,MO,8,0.214
2019,40,NO,8,0.14
2019,40,SF,8,0.155
2019,10,CO,9,0.26
2019,10,NO,9,0.26
2019,10,SF,9,0.26
2019,40,CO,9,0.14
2019,40,FB,9,0.14
2019,40,KC,9,0.14
2019,40,KO,9,0.14
2019,40,NO,9,0.14
2019,40,SF,9,0.146
2019,10,CO,10,0.26
2019,10,NO,10,0.26
2019,10,SF,10,0.26
2019,40,CO,10,0.14
2019,40,FB,10,0.14
2019,40,NO,10,0.14
2019,40,SF,10,0.14
2020,10,CO,4,0.26
2020,10,KO,4,0.26
2020,10,NO,4,0.26
2020,10,CO,5,0.26
2020,10,KO,5,0.26
2020,10,MO,5,0.26
2020,10,NO,5,0.26
2020,10,SF,5,0.26
2020,10,CO,6,0.26
2020,10,KO,6,0.26
2020,10,MO,6,0.26
2020,10,NO,6,0.26
2020,10,SF,6,0.26
2020,10,CO,7,0.26
2020,10,KO,7,0.26
2020,10,MO,7,0.26
2020,10,NO,7,0.26
2020,10,SF,7,0.26
2020,10,CO,8,0.26
2020,10,FB,8,0.26
2020,10,MO,8,0.26
2020,10,NO,8,0.26
2020,10,SF,8,0.26
2020,10,CO,9,0.26
2020,10,FB,9,0.26
2020,10,NO,9,0.26
2020,10,SF,9,0.26
2020,10,CO,10,0.26
2020,10,NO,10,0.26
2020,10,SF,10,0.26
2020,40,CO,3,0.14
2020,40,NO,3,0.14
2020,40,CO,4,0.14
2020,40,NO,4,0.14
2020,40,CO,5,0.14
2020,40,FB,5,0.14
2020,40,MO,5,0.18
2020,40,NO,5,0.14
2020,40,SF,5,0.141
2020,40,CO,6,0.14
2020,40,FB,6,0.14
2020,40,KC,6,0.14
2020,40,KO,6,0.14
2020,40,MO,6,0.178
2020,40,NO,6,0.14
2020,40,SF,6,0.145
2020,40,CO,7,0.14
2020,40,FB,7,0.14
2020,40,KC,7,0.14
2020,40,KO,7,0.14
2020,40,MO,7,0.209
2020,40,NO,7,0.14
2020,40,SF,7,0.143
2020,40,CO,8,0.14
2020,40,FB,8,0.14
2020,40,KC,8,0.14
2020,40,KO,8,0.14
2020,40,MO,8,0.196
2020,40,NO,8,0.14
2020,40,SF,8,0.147
2020,40,CO,9,0.14
2020,40,FB,9,0.14
2020,40,MO,9,0.156
2020,40,NO,9,0.14
2020,40,SF,9,0.148
2020,40,CO,10,0.14
2020,40,FB,10,0.14
2020,40,MO,10,0.14
2020,40,NO,10,0.14
2020,40,SF,10,0.15
2020,40,FB,11,0.14
2020,40,SF,11,0.14
2021,10,KO,3,0.26
2021,10,NO,3,0.26
2021,10,KO,4,0.26
2021,10,NO,4,0.26
2021,10,CO,5,0.26
2021,10,KO,5,0.26
2021,10,MO,5,0.26
2021,10,NO,5,0.26
2021,10,CO,6,0.26
2021,10,KO,6,0.26
2021,10,MO,6,0.26
2021,10,NO,6,0.26
2021,10,SF,6,0.26
2021,10,CO,7,0.26
2021,10,KO,7,0.26
2021,10,MO,7,0.26
2021,10,NO,7,0.26
2021,10,SF,7,0.26
2021,10,CO,8,0.26
2021,10,FB,8,0.26
2021,10,MO,8,0.26
2021,10,NO,8,0.26
2021,10,SF,8,0.26
2021,10,CO,9,0.26
2021,10,FB,9,0.26
2021,10,NO,9,0.26
2021,10,SF,9,0.26
2021,10,CO,10,0.26
2021,10,NO,10,0.26
2021,10,SF,10,0.26
2021,40,CO,3,0.14
2021,40,NO,3,0.14
2021,40,CO,4,0.14
2021,40,MO,4,0.183
2021,40,NO,4,0.14
2021,40,CO,5,0.14
2021,40,MO,5,0.165
2021,40,NO,5,0.14
2021,40,CO,6,0.14
2021,40,FB,6,0.14
2021,40,KC,6,0.14
2021,40,KO,6,0.14
2021,40,MO,6,0.165
2021,40,NO,6,0.14
2021,40,SF,6,0.146
2021,40,CO,7,0.14
2021,40,FB,7,0.14
2021,40,KC,7,0.14
2021,40,KO,7,0.14
2021,40,MO,7,0.157
2021,40,NO,7,0.14
2021,40,SF,7,0.152
2021,40,CO,8,0.14
2021,40,FB,8,0.14
2021,40,KC,8,0.14
2021,40,KO,8,0.14
2021,40,MO,8,0.174
2021,40,NO,8,0.14
2021,40,SF,8,0.152
2021,40,CO,9,0.14
2021,40,FB,9,0.14
2021,40,MO,9,0.187
2021,40,NO,9,0.14
2021,40,SF,9,0.147
2021,40,CO,10,0.14
2021,40,FB,10,0.14
2021,40,NO,10,0.14
2021,40,SF,10,0.141
